date,open,high,low,close,volume,return,volatility,log_return,upper_band,middle_band,lower_band,RSI,MACD,MACD_signal,MACD_hist,ADX,ATR,OBV,EMA_14,EMA_50,EMA_200,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,WMA_10,WMA_20,WMA_50,DEMA_10,DEMA_20,DEMA_50,TEMA_10,TEMA_20,TEMA_50,SMA_5_cross_SMA_20,SMA_10_cross_SMA_50,EMA_14_cross_EMA_50,EMA_50_cross_EMA_200,WMA_10_cross_WMA_50,DEMA_10_cross_DEMA_50,TEMA_10_cross_TEMA_50
2023-07-03,442.92,444.08,442.63,443.79,32793400.0,0.0011505143475907254,0.006241719899656369,0.00114985301315995,445.18156483666627,435.07149999999956,424.96143516333285,68.56295289059193,5.242645952927887,5.169083493870356,0.07356245905753145,36.63671120212297,4.066342486118754,539898500.0,436.52064267043704,425.1374857085856,,439.54799999999966,437.10199999999986,435.07149999999956,422.40319999999986,412.4203,,438.37599999999827,437.06938095237996,428.41904313725513,441.5300177109662,441.37153532154787,437.526080525203,441.7356234167961,441.98861705764034,,1,1,1,0,1,1,0
2023-07-05,441.91,443.89,441.9,443.13,58418400.0,-0.0014871898871088307,0.006228851080787782,-0.0014882968516360822,445.86913545335386,435.8729999999995,425.8768645466451,67.20140895137064,5.320279841621243,5.1993227634205335,0.12095707820070967,37.1447369025485,3.9180323085388435,481480100.0,437.40189031437876,425.8430745043273,,440.9399999999997,437.69699999999983,435.8729999999995,423.02179999999987,412.7450999999999,,439.4719999999983,437.8368571428561,429.2318588235296,442.57574889946454,442.3063930419728,438.42376072012337,442.8447446770591,442.94314384682104,,1,1,1,0,1,1,0
2023-07-06,439.42,440.1,437.06,439.66,80658300.0,-0.007830659174508536,0.006593536363059466,-0.007861479788647057,445.89568101732186,436.4544999999995,427.0133189826771,60.40913790374107,5.043665026875374,5.168191216111501,-0.12452618923612757,35.93231507912884,4.071744286500354,400821800.0,437.7029716057949,426.3849147198439,,441.5939999999997,438.16899999999987,436.4544999999995,423.56239999999985,413.0708,,439.8289090909073,438.19752380952275,429.88433725490216,442.1469987397167,442.4496539601259,438.9928322714972,441.9149046050729,442.76008050164324,,1,1,1,0,1,1,0
2023-07-07,438.63,442.64,438.3,438.55,86076100.0,-0.0025246781603966983,0.00656086112051993,-0.002527870534580391,445.358372530449,437.05449999999945,428.7506274695499,58.37653233727276,4.680919345500399,5.070736841989281,-0.38981749648888186,35.29023484486221,4.0909054088931835,314745700.0,437.81590872502227,426.8619768876932,,441.6819999999997,438.3729999999999,437.05449999999945,424.2117999999998,413.37590000000006,,439.89818181818003,438.3970952380942,430.47208627451,441.41082718683697,442.34026297512077,439.43382014760743,440.70078158815807,442.2601476579107,,1,1,1,0,1,1,0
2023-07-10,438.18,439.84,437.59,439.66,62443500.0,0.002531068293239125,0.006476537666167898,0.002527870534580404,445.107199306535,437.5809999999995,430.054800693464,59.832041409143486,4.431920086924549,4.9429734909763345,-0.5110534040517853,34.46822089855319,3.9594121654008134,377189200.0,438.06178756168595,427.36386014699934,,440.95799999999974,439.01799999999986,437.5809999999995,424.9177999999998,413.64420000000007,,440.13218181818,438.64523809523706,431.07789803921594,441.1903874799725,442.4176979014533,439.9248915086033,440.33118881196765,442.0825747190771,,1,1,1,0,1,1,0
2023-07-11,440.45,442.97,439.44,442.46,64463800.0,0.006368557521721163,0.006577396212035665,0.00634836394986942,445.1391887421504,438.2089999999995,431.2788112578486,63.316733392084835,4.409690809271922,4.836316954635452,-0.42662614536352983,34.28050401125173,3.928739867872186,441653000.0,438.6482158867945,427.95586563143075,,440.6919999999997,440.1199999999998,438.2089999999995,425.51879999999977,413.9424000000001,,440.75799999999816,439.10990476190364,431.7658274509806,441.91784891653526,442.9640090506602,440.59309711095494,441.313441112434,442.612801499876,,1,1,1,0,1,1,0
2023-07-12,446.39,447.48,444.91,446.02,91924500.0,0.00804592505537216,0.006518656151673951,0.008013729182131306,446.2259921686259,438.81999999999954,431.41400783137317,67.21151119648654,4.626010425820198,4.794255648872401,-0.16824522305220313,34.79234817581876,4.006687020167033,533577500.0,439.6311204352219,428.6642630576492,,441.2699999999997,441.10499999999973,438.81999999999954,426.12059999999974,414.26279999999997,,441.8307272727255,439.85380952380837,432.56979607843164,443.5996090875719,444.05244961451746,441.4865339670882,443.5451646864759,443.9220761529014,,1,1,1,0,1,1,0
2023-07-13,447.9,450.38,447.45,449.56,72425200.0,0.007936863817766149,0.006581519421779249,0.007905532586094523,448.14376834589854,439.4649999999995,430.7862316541005,70.55890349392544,5.0251667017390105,4.840437859445723,0.18472884229328734,35.63951875433343,4.031923661583674,606002700.0,440.95497104385896,429.4837037220551,,443.2499999999997,442.42199999999974,439.4649999999995,426.80159999999984,414.6756,,443.3679999999982,440.87666666666547,433.48898823529436,445.9756763396685,445.6034637757292,442.5904462145728,446.58282613155933,445.86231980800716,,1,1,1,0,1,1,0
2023-07-14,450.48,451.36,448.49,449.28,69761800.0,-0.0006228312127414259,0.006598148214967262,-0.0006230252526748096,449.6658074179117,440.06999999999954,430.47419258208737,69.95060583571535,5.258292938407692,4.924008875238117,0.3342840631695747,36.54561736332353,3.9489291143276977,536240900.0,442.06497490467774,430.26002906628827,,445.39599999999973,443.53899999999976,440.06999999999954,427.5703999999998,415.09579999999994,,444.6149090909073,441.81142857142737,434.37049411764735,447.5921948690994,446.8582081228824,443.5986628702254,448.395827449901,447.3230580451451,,1,1,1,0,1,1,0
2023-07-17,449.13,451.93,449.08,450.84,52680200.0,0.003472222222222321,0.006097021845808412,0.003466207976486329,451.12713710581863,440.4819999999995,429.8368628941804,71.42851708071252,5.505462577525293,5.040299615695552,0.4651629618297406,37.45806836909618,3.8704341775900066,588921100.0,443.2349782507207,431.0670867499632,,447.6319999999997,444.2949999999998,440.4819999999995,428.4267999999998,415.6132999999999,,445.9423636363619,442.8371428571416,435.2830274509807,449.245824798087,448.19029401138755,444.65804523806105,450.1931924009089,448.8632254637789,,1,1,1,0,1,1,0
2023-07-18,450.5,454.86,450.05,454.19,80744400.0,0.007430574039570592,0.00595295556144643,0.007403103322491585,453.40546726021375,441.2184999999996,429.03153273978546,74.34638782752394,5.903610157147057,5.2129617239858534,0.6906484331612033,38.654045980535464,3.9375460220478637,669665500.0,444.6956478172913,431.97386766172934,,449.9779999999997,445.33499999999975,441.2184999999996,429.40799999999973,416.16979999999995,,447.7414545454528,444.14266666666543,436.2933490196081,451.5129382282991,449.91247503112635,445.90306826159866,452.7747956800082,450.92870110413503,,1,1,1,0,1,1,0
2023-07-19,455.01,456.43,454.11,455.2,65891700.0,0.002223738963869737,0.005730303906772104,0.002221270115751745,455.577194416257,442.1194999999996,428.66180558374225,75.16972192502026,6.228841335971481,5.416137646382979,0.8127036895885018,39.93685841741553,3.822007020473016,735557200.0,446.0962281083191,432.8846963808772,,451.8139999999997,446.54199999999975,442.1194999999996,430.25939999999974,416.71519999999987,,449.5350909090892,445.47423809523684,437.3048000000003,453.452974880646,451.544260627501,447.14276376581523,454.8030446355632,452.81186891950875,,1,1,1,0,1,1,0
2023-07-20,454.17,455.1,451.44,452.18,70591600.0,-0.006634446397188021,0.005838598693452069,-0.006656552163950952,456.69539991948085,442.9814999999996,429.2676000805183,68.12881410265706,6.171756460851384,5.56726140927666,0.604495051574724,40.144075842179525,3.8175779475820852,664965600.0,446.9073976938766,433.6413749541761,,452.3379999999996,447.79399999999976,442.9814999999996,431.0481999999997,417.2731999999999,,450.5601818181801,446.43238095237973,438.1644313725493,453.81108289153457,452.36534352496403,448.0673073454234,454.6191248925515,453.49457545345075,,1,1,1,0,1,1,0
2023-07-21,453.96,454.17,452.17,452.18,71245400.0,0.0,0.005840764797831864,0.0,457.6992018071217,443.7649999999996,429.83079819287747,68.12881410265707,6.056698436630768,5.665148814747481,0.39154962188328657,40.33649202231752,3.687750951326222,664965600.0,447.610411334693,434.3683798579339,,452.91799999999967,449.1569999999998,443.7649999999996,431.8731999999997,417.8176999999999,,451.3576363636347,447.3084285714273,438.993129411765,453.9968879933183,453.03579602356797,448.92708431784075,454.327669995365,453.97597767090645,,1,1,1,0,1,1,0
2023-07-24,453.37,455.04,452.3,454.2,54023400.0,0.004467247556282805,0.0054333342149327215,0.004457299023287818,458.57140441201847,444.81449999999967,431.05759558798087,70.28772822444338,6.058670657692915,5.743853183336568,0.31481747435634677,40.64651579240815,3.62862588337435,718989000.0,448.48902315673394,435.1460904517404,,453.5899999999997,450.61099999999976,444.81449999999967,432.70019999999977,418.39709999999985,,452.2745454545438,448.3022380952369,439.86869019607866,454.7289761029977,453.94330207323173,449.88107746413164,454.90343844958176,454.81839003289707,,1,1,1,0,1,1,0
2023-07-25,453.92,456.74,453.87,455.44,55191200.0,0.0027300748568912514,0.005215664947761726,0.002726354971368363,459.06429766132203,446.01449999999966,432.9647023386773,71.5612395337281,6.090088544192383,5.813100255507731,0.2769882886846524,41.1849486005698,3.5744383202761827,774180200.0,449.4158200691694,435.94193004186826,,453.8399999999997,451.90899999999976,446.01449999999966,433.5663999999997,419.0040999999999,,453.15254545454377,449.3141904761892,440.7604470588238,455.6114821564857,454.91345281163467,450.86370462075917,455.7230455025117,455.75534641212835,,1,1,1,0,1,1,0
2023-07-26,454.47,456.99,453.38,455.51,71052900.0,0.0001536975232740989,0.004865150113241091,0.000153685713019891,459.8347848331182,446.9814999999997,434.1282151668812,71.63515043022393,6.050885024564423,5.860657209319069,0.19022781524535315,41.48062400913601,3.5769784402564566,845233100.0,450.22837739328014,436.70930533434404,,453.9019999999997,452.8579999999997,446.9814999999997,434.44479999999965,419.58109999999994,,453.807272727271,450.2185238095225,441.62098039215715,456.21972233587894,455.7250868372966,451.7831944264414,456.18196101246747,456.4663156341912,,1,1,1,0,1,1,0
2023-07-27,459.02,459.44,451.55,452.49,92194400.0,-0.006629931285811463,0.005241670691339613,-0.006652006907575774,459.879786195294,447.7864999999997,435.6932138047054,63.917086626578204,5.710302380701307,5.830586243595517,-0.12028386289421,42.12285749621083,3.885051408809566,753038700.0,450.5299270741761,437.3281561055462,,453.96399999999966,453.1509999999997,447.7864999999997,435.2343999999997,420.0640999999999,,453.74036363636196,450.74314285714155,442.32863529411793,455.60508237874956,455.83968895955235,452.40549440557913,455.0078081361859,456.19130654154725,,1,1,1,0,1,1,0
2023-07-28,455.88,457.78,452.49,456.92,80011800.0,0.009790271608212331,0.005521582443522547,0.009742657417475726,460.587296960922,448.7269999999997,436.8667030390774,69.16521632997853,5.731779769347554,5.810824948745925,-0.07904517939837064,42.719217162780296,3.98540487960888,833050500.0,451.3819367976193,438.09646370925026,,454.91199999999964,453.9149999999998,448.7269999999997,436.1677999999997,420.5885999999999,,454.4256363636347,451.6129999999986,443.17905098039245,456.55511406434886,456.70674703278615,453.3207117344093,456.1327780360061,457.04518703242104,,1,1,1,0,1,1,0
2023-07-31,457.41,458.16,456.05,457.79,62040400.0,0.001904053225947555,0.005029781303593602,0.0019022428143197323,461.66130317645036,449.4524999999997,437.24369682354904,70.08542436313964,5.752689065075003,5.79919777201174,-0.04650870693673692,43.33189380151428,3.8514473882082467,895090900.0,452.2363452246034,438.868759250064,,455.62999999999965,454.6099999999998,449.4524999999997,437.0189999999997,421.1837999999999,,455.1301818181802,452.47614285714144,444.02698039215716,457.4907513393583,457.57627305615637,454.23798738207705,457.19961252719446,457.90283562190626,,1,1,1,0,1,1,0
2023-08-01,456.27,457.25,455.49,456.48,55291500.0,-0.0028615740841870796,0.005128684380442469,-0.0028656762148763105,462.37149771059194,450.08699999999965,437.80250228940736,66.85034106089745,5.599011857282278,5.759160589065848,-0.16014873178357014,43.622543851593306,3.740629717621944,839799400.0,452.8021658613229,439.55939614221836,,455.8379999999996,454.83899999999977,450.08699999999965,437.7639999999997,421.75939999999997,,455.47018181818015,453.14542857142715,444.79015686274545,457.6939217023198,458.05235877545806,454.9894625379871,457.23500418285494,458.1980716896644,,1,1,1,0,1,1,0
2023-08-02,453.25,453.52,449.35,450.13,93933400.0,-0.013910795653697905,0.006150340849652407,-0.014008457532295803,462.3003588836228,450.4369999999996,438.57364111637645,53.86986161872227,4.908250377019783,5.5889785466566355,-0.6807281696368523,41.43769918843875,3.9827275949346617,745866000.0,452.4458770798132,439.9739296268373,,454.7619999999996,454.33199999999977,450.4369999999996,438.3941999999998,422.34509999999995,,454.6139999999983,453.1495238095224,445.27509803921606,455.69062511215947,457.2758905431816,455.1971726491705,454.30412439402284,456.7271650328749,,1,1,1,0,1,1,0
2023-08-03,448.04,450.79,447.37,448.84,64276100.0,-0.0028658387576923072,0.005877724371092812,-0.0028699531362286835,461.7208739485371,450.8959999999996,440.07112605146216,51.6747036942265,4.20821502493925,5.312825842313158,-1.1046108173739082,38.80415280296048,3.9425327667250443,681589900.0,451.96509346917145,440.32161866107896,,454.0319999999996,453.99799999999976,450.8959999999996,438.9951999999997,422.9743999999999,,453.6154545454529,452.9974285714271,445.68473725490236,453.73930672991463,456.3414492868901,455.2819259311215,451.71411400963666,455.13055960738507,,1,1,1,0,1,0,0
2023-08-04,450.72,452.9,446.27,446.81,100052300.0,-0.004522769806612592,0.005958116497461607,-0.004533028473386248,460.7615105660673,451.3089999999996,441.856489433932,48.33669205414472,3.449860090688844,4.940232691988295,-1.490372601299451,36.89829470771126,4.134494711958969,581537600.0,451.2777476732819,440.5760649880955,,452.0099999999996,453.4609999999998,451.3089999999996,439.6495999999998,423.58889999999985,,452.30854545454383,452.6082857142842,445.9912000000004,451.60001734246424,455.14022685906974,455.19416158134834,449.07212923633404,453.25130506722513,,1,1,1,0,1,0,0
2023-08-07,448.71,450.87,447.99,450.71,58357500.0,0.008728542333430234,0.006200872673352356,0.008690668835189467,459.67564429106864,451.86149999999964,444.04735570893064,54.42738930616737,3.1275038306272336,4.577686919716083,-1.4501830890888492,35.12856933355126,4.129173661104757,639895100.0,451.20204798351097,440.9734742042486,,450.5939999999996,453.1119999999998,451.86149999999964,440.4419999999998,424.1786999999998,,451.80836363636195,452.55123809523656,446.424941176471,451.2988395759077,454.78883864165607,455.4001366485798,449.12350574799984,452.69135334030545,,0,1,1,0,1,0,0
2023-08-08,448.08,450.7,445.27,448.75,71361300.0,-0.004348694282354515,0.006199263844294186,-0.00435817735598018,458.87852609107756,452.17599999999965,445.47347390892173,51.162893972287925,2.682951161569008,4.198739768086668,-1.5157886065176598,32.63776736378479,4.222804113882988,568533800.0,450.87510825237615,441.2784360001604,,449.0479999999996,452.44299999999987,452.17599999999965,441.12399999999974,424.7733999999998,,451.01527272727105,452.25490476190316,446.75074509803966,450.4298250519846,454.1086424941437,455.4323494858841,448.34458372879004,451.70057079347964,,0,1,1,0,1,0,0
2023-08-09,449.03,449.2,444.96,445.75,78789600.0,-0.006685236768802283,0.006158570164602025,-0.006707683059238894,458.9154663853462,452.1624999999996,445.40953361465307,46.559706624667314,2.0647637295538743,3.771944560380109,-1.7071808308262346,30.37993522021289,4.224032391462775,489744200.0,450.19176048539265,441.4537914511345,,448.17199999999957,451.4669999999998,452.1624999999996,441.6385999999997,425.2697999999998,,449.79836363636196,451.64290476190314,446.93215686274556,448.8008211127638,452.95901578387486,455.2211282726677,446.54001982782944,450.0937113133812,,0,1,1,0,1,0,0
2023-08-10,448.19,451.7,444.7,445.91,93005500.0,0.00035894559730786924,0.005870129576540249,0.0003588811917485563,459.18648874288994,451.9799999999997,444.7735112571094,46.83444373274511,1.5696623086924433,3.3314881100425757,-1.7618258013501324,28.85955061389321,4.422315792072577,582749700.0,449.6208590873403,441.6285447275606,,447.5859999999996,450.80899999999986,451.9799999999997,442.1531999999997,425.8289999999999,,448.7879999999983,451.04742857142696,447.09966274509856,447.6623698439379,451.98157518173764,455.0238861942274,445.4940106391848,448.8109115958876,,0,1,1,0,1,0,0
2023-08-11,443.97,446.7,443.35,445.65,68664600.0,-0.00058307730259477,0.00587005372321864,-0.0005832473582721206,459.43770748518546,451.7984999999996,444.1592925148137,46.41684215711616,1.1431337047845886,2.8938172289909785,-1.7506835242063898,27.018712365808025,4.345721806924533,514085100.0,449.09141120902825,441.7862488558916,,447.35399999999964,449.6819999999998,451.7984999999996,442.7091999999998,426.34809999999993,,447.84999999999826,450.44457142856976,447.2367921568632,446.75638610715555,451.0792115579315,454.80780246677176,444.7811129201472,447.6934481652164,,0,1,1,0,1,0,0
2023-08-14,444.7,448.11,444.38,448.11,47867400.0,0.005520026926960631,0.005958150473053289,0.005504847413584413,459.4607322047582,451.66199999999964,443.8632677952411,50.87961674500113,0.992171024175434,2.5134879880278698,-1.5213169638524358,25.71306343542189,4.301741677858496,561952500.0,448.9605563811578,442.03423909683704,,446.83399999999966,448.71399999999977,451.66199999999964,443.2349999999998,426.8400999999999,,447.5641818181801,450.09328571428404,447.4485882352946,446.9265495194863,450.73755596966447,454.7834086799636,445.52558972657295,447.4240028077161,,0,1,1,0,1,0,0
2023-08-15,446.27,446.64,442.3,442.89,75707500.0,-0.011648925487045658,0.006180750230058541,-0.011717305776204584,459.6792353732414,451.0969999999996,442.51476462675777,42.744292622573646,0.4461783710009968,2.100026064622495,-1.6538476936214983,23.910750673952833,4.409474415154318,486245000.0,448.1511488636701,442.06779834794145,,445.66199999999964,447.35499999999973,451.0969999999996,443.5343999999998,427.34789999999987,,446.505272727271,449.25785714285547,447.4350588235299,445.35396305932795,449.48710723668705,454.3492436984771,443.75972994524835,445.8608346390495,,0,1,1,0,0,0,0
2023-08-16,442.46,444.18,439.53,439.64,80107200.0,-0.007338165232902094,0.006267864481911378,-0.007365222013406618,460.0205089548958,450.3189999999995,440.61749104510324,38.60546483202704,-0.2459375637766925,1.6308333389426575,-1.87677090271935,23.0078960783228,4.42665481407187,406137800.0,447.0163290151807,441.9725905695908,,444.4399999999996,446.30599999999976,450.3189999999995,443.7851999999998,427.81259999999986,,445.1025454545437,448.1667142857126,447.2823372549025,443.14540640221935,447.81409040777186,453.68093647227835,441.2036872357508,443.7546923044071,,0,1,1,0,0,0,0
2023-08-17,441.16,441.43,435.75,436.29,95711300.0,-0.007619870803384554,0.006312255512700288,-0.007649050342971099,460.93783689162865,449.52449999999953,438.1111631083704,34.85869919601032,-1.0526273979896814,1.0941411915561896,-2.146768589545871,23.04058295401,4.516179470209594,310426500.0,445.5861518131566,441.74974388058723,,442.5159999999996,445.05099999999976,449.52449999999953,443.9503999999999,428.2179999999999,,443.28145454545285,446.83061904761735,446.9884078431378,440.4436318994535,445.76271753505193,452.78483136040126,438.0997467815331,441.1877652000977,,0,1,1,0,0,0,0
2023-08-18,433.37,437.57,433.01,436.5,98758400.0,0.0004813312246441104,0.006320264000509153,0.00048121542192835354,461.4023647521496,448.74049999999954,436.0786352478495,35.282720004217616,-1.6559014572962383,0.544132661785704,-2.200034119081942,23.600620001664357,4.519309508051767,409184900.0,444.3746649047357,441.54387157154457,,440.6859999999996,444.0199999999997,448.74049999999954,444.1493999999999,428.6180999999999,,441.7267272727255,445.59019047618875,446.69623529411814,438.5671173348101,444.03565069334655,451.9484116375798,436.27355363200076,439.1787270861647,,0,0,1,0,0,0,0
2023-08-21,437.55,440.11,435.32,439.34,68719000.0,0.0065063001145475585,0.006441024408169406,0.006485225506382827,461.0292794257735,447.9974999999995,434.9657205742255,40.886736533190806,-1.8831286951313473,0.05868039040229371,-1.941809085533641,23.296125398290886,4.5386445431909275,477903900.0,443.70337625077093,441.45744523540554,,438.9319999999996,442.8829999999997,447.9974999999995,444.35359999999986,429.0554999999999,,440.87581818181644,444.69490476190305,446.50763137254955,438.1814466812948,443.06872612956187,451.3709270543254,436.51554061876067,438.319249901201,,0,0,1,0,0,0,0
2023-08-22,441.18,441.18,437.57,438.15,65062900.0,-0.002708608367096077,0.006361032167163671,-0.002712283284180018,460.3675881689597,447.13299999999947,433.89841183103925,39.34919005196038,-2.13462435218014,-0.37998055811419307,-1.7546437940659467,22.68543392565152,4.472312790105862,412841000.0,442.9629260840015,441.32774150068377,,437.98399999999964,441.8229999999997,447.13299999999947,444.5185999999999,429.42349999999993,,440.01527272727094,443.7570476190459,446.26435294117704,437.5681813122045,442.0275137212977,450.7278420129525,436.31095247700296,437.3610815412285,,0,0,1,0,0,0,0
2023-08-23,439.25,443.67,439.1,443.03,68441000.0,0.011137738217505522,0.006991845871216659,0.011076170340667732,459.2733611670206,446.50899999999945,433.7446388329783,47.98719801810372,-1.9180511563957907,-0.6875946777705126,-1.230456478625278,21.397605952549117,4.547147590812589,481282000.0,442.97186927280126,441.39449673595107,,438.6619999999997,441.55099999999965,446.50899999999945,444.70319999999987,429.81679999999994,,440.2347272727255,443.36628571428406,446.2059764705889,438.79010511265795,442.0252739610515,450.4901032384857,438.53235331791893,437.8989520875554,,0,0,1,0,0,0,0
2023-08-24,444.69,445.22,436.86,436.89,88517300.0,-0.013859106606776028,0.007450203476533858,-0.013956040679928571,458.8379998093665,445.7289999999995,432.6200001906324,40.22467693781467,-2.216313739112934,-0.9933384900389969,-1.222975249073937,20.736415859367348,4.819494191468833,392764700.0,442.1609533697611,441.21784980512945,,438.7819999999997,440.6489999999997,445.7289999999995,444.70779999999985,430.0917999999999,,439.38727272727095,442.45019047618877,445.89957647058884,437.71849690923733,440.91872146832344,449.7870462563831,437.35697327549866,436.8016948715105,,0,0,1,0,0,0,0
2023-08-25,438.68,441.3,435.0,439.97,102325100.0,0.007049829476527325,0.007249750560048354,0.007025095607040572,457.15172294019914,444.8814999999994,432.61127705979965,45.02844928181652,-2.179040107462697,-1.230478813523737,-0.94856129393896,20.534120344489736,4.9252446063639175,495089800.0,441.868826253793,441.16891451865376,,439.47599999999966,440.0809999999997,444.8814999999994,444.7635999999999,430.38199999999995,,439.26381818181636,441.90171428571256,445.71378039215745,437.9919328421793,440.535092589076,449.35504779461695,438.0557893523606,436.7563454215713,,0,0,1,0,0,0,0
2023-08-28,442.24,443.4,439.97,442.76,61595400.0,0.006341341455099236,0.007436600274035997,0.006321319747784041,454.8944619002625,444.12999999999937,433.3655380997362,49.02474879690065,-1.9024406512414203,-1.3648711810672736,-0.5375694701741467,19.724184689158296,4.818441420195063,556685200.0,441.9876494199539,441.2313100277262,,440.1599999999997,439.54599999999965,444.12999999999937,444.7667999999999,430.7229,,439.7509090909072,441.6996666666649,445.6352078431379,439.1626814306056,440.7220531428977,449.15636709570157,439.8689855879165,437.4972768348795,,0,0,1,0,0,0,0
2023-08-29,442.65,449.45,442.46,449.16,83081900.0,0.014454783629957557,0.008250562953711548,0.014351309186914706,453.2452180653213,443.7639999999994,434.2827819346775,56.78559434438392,-1.153510129686424,-1.3225989707911037,0.1690888411046796,19.112754992138854,4.973552747323987,639767100.0,442.94396283062673,441.5422390462467,,442.3619999999996,440.17299999999966,443.7639999999994,444.9607999999999,431.1385000000001,,441.49890909090715,442.1787142857125,445.80749019607913,442.1810277937469,442.05458046116996,449.45524528621337,444.0278170508654,439.8136323290421,,0,0,1,0,0,0,0
2023-08-30,449.51,451.67,448.78,451.01,69053900.0,0.004118799536913187,0.007706910466200734,0.004110340501526294,453.414324167025,443.8079999999994,434.2016758329739,58.741034107961795,-0.4060174403804808,-1.139282664708979,0.7332652243284983,18.98043639539617,4.824727551086562,708821000.0,444.01943445320984,441.91352378953115,,443.95799999999963,441.30999999999966,443.8079999999994,445.2373999999998,431.55670000000003,,443.4692727272707,442.8688095238077,446.04471372549085,445.04385377919704,443.5454286245522,449.87294061657633,447.6396170297128,442.228815683622,,1,0,1,0,0,0,0
2023-08-31,451.65,452.83,450.16,450.35,66084600.0,-0.0014633821866476548,0.007684605165512823,-0.0014644539761124395,453.6688978458608,443.88349999999946,434.09810215413813,57.73727597184123,0.13160238674390712,-0.8851056544184018,1.016708041162309,19.077297838243474,4.670818440294662,642736400.0,444.8635098594485,442.24436599386325,,446.64999999999964,442.7159999999997,443.88349999999946,445.5455999999998,431.96410000000003,,445.112909090907,443.49185714285534,446.2452078431379,446.9393371651861,444.7138061131753,450.2095168279316,449.68326397648326,444.0593652510788,,1,0,1,0,0,0,0
2023-09-01,453.17,453.67,449.68,451.19,58875700.0,0.0018652159431553628,0.0076105511122823875,0.0018634785879243847,454.3263092216929,444.1024999999995,433.8786907783061,58.70446339047963,0.6183233067217202,-0.5844198621903773,1.2027431689120975,19.327574527808796,4.622188551702187,701612100.0,445.7070418781887,442.5951751705745,,448.8939999999996,444.18499999999966,444.1024999999995,445.83919999999983,432.37880000000007,,446.65363636363435,444.1877142857125,446.46655686274573,448.5986496081974,445.8737359293663,450.58501910250004,451.31483525231374,445.78793363229175,446.8756234366758,1,0,1,0,1,0,1
2023-09-05,450.73,451.06,449.17,449.24,55166200.0,-0.004321904297524326,0.007426542359765591,-0.0043312707228408305,454.0814442799468,444.02899999999954,433.97655572005226,55.52757561539663,0.8370553858300127,-0.3001248125862993,1.1371801984163121,19.401580945450345,4.4363179408663145,646445900.0,446.1781029610969,442.85575653643434,,450.1899999999996,445.1749999999996,444.02899999999954,446.1597999999999,432.7907,,447.5727272727252,444.6769999999982,446.59992156862813,449.1504653887852,446.5177262239865,450.78263574411045,451.3890781178286,446.6993597433966,447.1582110556085,1,0,1,0,1,0,1
2023-09-06,448.4,448.51,443.81,446.22,70758500.0,-0.006722464606891632,0.00751582436509938,-0.006745162151571515,453.77621029560373,443.9024999999995,434.0287897043953,50.930654772728964,0.7579758992529833,-0.08850467021844276,0.846480569471426,18.022345347474616,4.507295230804435,575687400.0,446.18368923295066,442.9876876526526,,449.6019999999996,445.98199999999963,443.9024999999995,446.45539999999994,433.1182,,447.7627272727252,444.8856666666648,446.6022823529418,448.52447544392965,446.5217389030385,450.73046619913936,449.9370721415234,446.65733695364406,447.07129478472996,1,0,1,0,1,0,1
2023-09-07,443.11,445.55,442.75,444.85,70355400.0,-0.003070234413518058,0.00739557061224624,-0.0030749572524875293,453.7052893459231,443.8574999999995,434.0097106540759,48.95087413570676,0.5780933852766452,0.04481494088057485,0.5332784443960704,16.99090196984901,4.433202714318406,505332000.0,446.0058640018906,443.06071950941134,,448.3699999999996,446.16399999999965,443.8574999999995,446.62899999999996,433.4421,,447.5569090909071,444.9759047619029,446.53932549019675,447.5763507554253,446.27376072055694,450.57002754390214,448.23641155247003,446.26084841200407,446.8300382420618,1,0,1,0,1,0,1
2023-09-08,444.9,447.11,444.53,445.52,61659700.0,0.0015061256603348117,0.0074035583234458675,0.001504992590636672,453.67098855899656,443.83799999999957,434.0050114410026,49.97502425161704,0.4840191263461975,0.13265577797369937,0.3513633483724981,15.9095201654393,4.300831091867094,566991700.0,445.94108213497185,443.15716188159126,,447.40399999999966,447.0269999999997,443.83799999999957,446.81159999999994,433.75789999999995,,447.4398181818161,445.1342380952362,446.4958352941183,447.0730160216191,446.1793952630556,450.4646475664318,447.33069921527056,446.10491314931204,446.67741676401926,1,1,1,0,1,0,1
2023-09-11,448.24,448.77,446.47,448.45,60180100.0,0.006576584665110463,0.007546497684806194,0.006555053282598962,453.9883298647589,443.9779999999996,433.9676701352403,54.293502642212474,0.6385305288782206,0.23383072815460362,0.404699800723617,15.302920240968145,4.225771728162302,627171800.0,446.2756045169756,443.3647241607446,,446.8559999999996,447.87499999999966,443.9779999999996,447.0184,434.1002999999999,,447.69854545454336,445.5734761904742,446.5600862745105,447.6533286040589,446.62768662085557,450.5850643614445,448.0090096526719,446.7338516969107,446.8626243998542,1,1,1,0,1,0,1
